Wavelength,Total
"734,741","0,635288709365163"
"735,004","0,636196747869428"
"735,266","0,62724411063901"
"735,528","0,616621167720093"
"735,791","0,627868835834716"
"736,053","0,645870924410239"
"736,315","0,653839026428815"
"736,578","0,655066107151945"
"736,84","0,643465171292607"
"737,102","0,638641360719319"
"737,364","0,629200367743305"
"737,626","0,618333944664595"
"737,889","0,617285694574522"
"738,151","0,635914663260822"
"738,413","0,641283479367845"
"738,675","0,632764640238855"
"738,937","0,635373087096879"
"739,199","0,642326481076778"
"739,461","0,633735423995991"
"739,723","0,618374046983408"
"739,985","0,619958319701359"
"740,246","0,627880057809816"
"740,508","0,609964306304125"
"740,77","0,609168675295227"
"741,032","0,604511060611694"
"741,294","0,60930871890287"
"741,555","0,628721800213706"
"741,817","0,62114641138904"
"742,079","0,609637781887915"
"742,34","0,614477895762573"
"742,602","0,625117306041986"
"742,864","0,618966785698808"
"743,125","0,610250335382812"
"743,387","0,611318056587008"
"743,648","0,632241228459412"
"743,91","0,633183951129971"
"744,171","0,625345146852317"
"744,433","0,625467569753705"
"744,694","0,627203127291617"
"744,955","0,62466216632296"
"745,217","0,619986529552"
"745,478","0,617734473382259"
"745,739","0,608310979841726"
"746,001","0,608501913776382"
"746,262","0,610890985392059"
"746,523","0,619419374989045"
"746,784","0,641368676159332"
"747,045","0,644755519446152"
"747,306","0,629406641138607"
"747,568","0,623942475506342"
"747,829","0,618910538067257"
"748,09","0,615062943728295"
"748,351","0,613894394385678"
"748,612","0,609426792943579"
"748,873","0,610342615042437"
"749,134","0,611398671720929"
"749,394","0,625002288599086"
"749,655","0,636921670830059"
"749,916","0,636165695918338"
"750,177","0,632155199657468"
"750,438","0,621268373498789"
"750,698","0,616950501434169"
"750,959","0,613090129763389"
"751,22","0,621244721824869"
"751,481","0,62739926696784"
"751,741","0,631362294922723"
"752,002","0,625696522362952"
"752,262","0,623384109736096"
"752,523","0,627142872482842"
"752,783","0,629853283380134"
"753,044","0,623630706111355"
"753,304","0,611932726933898"
"753,565","0,624137998541871"
"753,825","0,633567682679234"
"754,086","0,630806080616295"
"754,346","0,628735695921687"
"754,606","0,629491783454604"
"754,867","0,638630414229425"
"755,127","0,62864422182183"
"755,387","0,623584039998529"
"755,647","0,61529290093507"
"755,908","0,615076379683521"
"756,168","0,602931691751869"
"756,428","0,606568960405037"
"756,688","0,602654618653491"
"756,948","0,611504065918139"
"757,208","0,618288974842596"
"757,468","0,630054483784367"
"757,728","0,626918672874924"
"757,988","0,615902973997814"
"758,248","0,609977129043447"
"758,508","0,606269687624944"
"758,768","0,607949720506802"
"759,028","0,612695952332134"
"759,287","0,609890408092181"
"759,547","0,613045986859999"
"759,807","0,614791249986714"
"760,067","0,614718142380896"
"760,326","0,624493172703927"
"760,586","0,62427143807751"
"760,846","0,615925294248718"
"761,105","0,608067181008677"
"761,365","0,61403794651664"
"761,624","0,626727030400753"
"761,884","0,623280568271299"
"762,144","0,612971395478052"
"762,403","0,60933439585823"
"762,662","0,607695537190457"
"762,922","0,617310554485513"
"763,181","0,633841272331027"
"763,441","0,626275309766952"
"763,7","0,617901932191632"
"763,959","0,609728161619858"
"764,219","0,60933870440182"
"764,478","0,621782908621489"
"764,737","0,624580938111598"
"764,996","0,629646182782231"
"765,255","0,622018360221206"
"765,514","0,604251133977272"
"765,774","0,608531395195766"
"766,033","0,614750461632057"
"766,292","0,607761206449384"
"766,551","0,610633767793812"
"766,81","0,619142647922837"
"767,069","0,6150294637292"
"767,328","0,615813151592835"
"767,587","0,623764793085781"
"767,845","0,614369311125355"
"768,104","0,602508473452038"
"768,363","0,61281110145151"
"768,622","0,610995702481094"
"768,881","0,609458469295948"
"769,139","0,615722069372448"
"769,398","0,612924783916476"
"769,657","0,603685378360654"
"769,915","0,613167382337725"
"770,174","0,625784275149975"
"770,433","0,630765889592302"
"770,691","0,62638045691647"
"770,95","0,628943124324476"
"771,208","0,624896554328732"
"771,467","0,613318790824697"
"771,725","0,607834579819788"
"771,983","0,605133451820256"
"772,242","0,600381760047384"
"772,5","0,610408766613448"
"772,759","0,611007036182106"
"773,017","0,613197228011374"
"773,275","0,617597025750225"
"773,533","0,622746620192526"
"773,792","0,632815881610682"
"774,05","0,634873739832138"
"774,308","0,61512310962547"
"774,566","0,608174147851256"
"774,824","0,607661380067506"
"775,082","0,601337688867333"
"775,34","0,590614669185418"
"775,598","0,58555405643781"
"775,856","0,593504551947865"
"776,114","0,614164713583155"
"776,372","0,631032736669111"
"776,63","0,623019554085597"
"776,888","0,609912039916572"
"777,146","0,603695700554896"
"777,404","0,601728276505241"
"777,661","0,596816783135598"
"777,919","0,596798794125807"
"778,177","0,624317040330806"
"778,434","0,632182298624975"
"778,692","0,616324457624068"
"778,95","0,60208036566691"
"779,207","0,610836933208034"
"779,465","0,625965765039061"
"779,723","0,630093038311214"
"779,98","0,616224623929588"
"780,238","0,607609677772265"
"780,495","0,606592707278204"
"780,752","0,612551621420351"
"781,01","0,605874379293054"
"781,267","0,605963597136315"
"781,525","0,614906518443658"
"781,782","0,619653679472242"
"782,039","0,61379965591492"
"782,296","0,601539548886114"
"782,554","0,606443733894258"
"782,811","0,625317100957418"
"783,068","0,623133483360828"
"783,325","0,618837778229972"
"783,582","0,615128936641431"
"783,839","0,612658768690451"
"784,096","0,61060531411137"
"784,353","0,605078295567635"
"784,61","0,607612342316077"
"784,867","0,616029776006476"
"785,124","0,628410745248562"
"785,381","0,625847489622979"
"785,638","0,616361304270592"
"785,895","0,612004297569982"
"786,152","0,613482296899095"
"786,409","0,598883927437616"
"786,665","0,597881057629247"
"786,922","0,602928494854494"
"787,179","0,608394885438396"
"787,435","0,612896853743567"
"787,692","0,611459328540736"
"787,949","0,60444329526838"
"788,205","0,603461387587875"
"788,462","0,606122315354346"
"788,718","0,602654677018323"
"788,975","0,596089626996305"
"789,231","0,599517577345785"
"789,488","0,597307214804699"
"789,744","0,592502825177661"
"790,001","0,602110732246686"
"790,257","0,611628611102411"
"790,513","0,615026311570965"
"790,77","0,607041451863459"
"791,026","0,600469587171809"
"791,282","0,587841919111122"
"791,538","0,580349666025159"
"791,795","0,579818077026741"
"792,051","0,591706502503131"
"792,307","0,60786053664482"
"792,563","0,605416325411089"
"792,819","0,611152166610682"
"793,075","0,612042387282369"
"793,331","0,618109900684877"
"793,587","0,63088893905773"
"793,843","0,635809303415992"
"794,099","0,624208239700375"
"794,355","0,604927273324091"
"794,611","0,586317957140513"
"794,866","0,585795115119821"
"795,122","0,598132410340232"
"795,378","0,600697493939234"
"795,634","0,602278815350575"
"795,889","0,600969185716775"
"796,145","0,593879873231504"
"796,401","0,591204549393168"
"796,656","0,593842066776804"
"796,912","0,602880522693074"
"797,167","0,585306734316762"
"797,423","0,578424719246633"
"797,679","0,585481525166288"
"797,934","0,587324825828587"
"798,189","0,580672182533692"
"798,445","0,576736004524305"
"798,7","0,575943645068944"
"798,956","0,595859514808247"
"799,211","0,609837750736234"
"799,466","0,599504091662012"
"799,721","0,586485898092941"
"799,977","0,573712852314379"
"800,232","0,583652268511686"
"800,487","0,594604428385796"
"800,742","0,597167630839804"
"800,997","0,587263004751713"
"801,252","0,589699661563256"
"801,508","0,59573670326473"
"801,763","0,593268876131845"
"802,018","0,59584114279925"
"802,273","0,589670868253256"
"802,527","0,589653401592235"
"802,782","0,5899289680211"
"803,037","0,588116720224355"
"803,292","0,583485277710936"
"803,547","0,579600246094339"
"803,802","0,595211661999221"
"804,057","0,616858054812637"
"804,311","0,608688472088781"
"804,566","0,598308395104528"
"804,821","0,596619078941018"
"805,075","0,60016948313178"
"805,33","0,598043899679841"
"805,584","0,608690219520399"
"805,839","0,610334140717171"
"806,094","0,5964558053014"
"806,348","0,58437979903861"
"806,603","0,58999719330787"
"806,857","0,584529049632867"
"807,111","0,588177180459873"
"807,366","0,584951104194106"
"807,62","0,574171342600931"
"807,874","0,589840090480923"
"808,129","0,584096616721691"
"808,383","0,574931674650805"
"808,637","0,591548196264536"
"808,891","0,618538146302927"
"809,146","0,612413914291362"
"809,4","0,592836080028071"
"809,654","0,579413817347086"
"809,908","0,568477404145602"
"810,162","0,577145082989676"
"810,416","0,590054726376917"
"810,67","0,607416248482186"
"810,924","0,612367481607281"
"811,178","0,613661327754919"
"811,432","0,608943379068899"
"811,686","0,60430717190129"
"811,939","0,59167243913565"
"812,193","0,565745823098952"
"812,447","0,545759235629767"
"812,701","0,554421513178463"
"812,955","0,567882313402448"
"813,208","0,5812596754347"
"813,462","0,595056267771134"
"813,716","0,594296833101114"
"813,969","0,596872248692032"
"814,223","0,595431853949141"
"814,476","0,594317118998162"
"814,73","0,604904013233719"
"814,983","0,609729520616396"
"815,237","0,598016388560479"
"815,49","0,584264958569573"
"815,744","0,575289910651997"
"815,997","0,571798872923147"
"816,25","0,577322476296984"
"816,504","0,592492809808052"
"816,757","0,605350320341918"
"817,01","0,621607277054108"
"817,263","0,618338880776602"
"817,516","0,587176790723671"
"817,77","0,576043405239071"
"818,023","0,569282221841883"
"818,276","0,577539828874767"
"818,529","0,571728210759759"
"818,782","0,573181682795687"
"819,035","0,59089896205193"
"819,288","0,59595755360224"
"819,541","0,596663735769831"
"819,794","0,592043938427815"
"820,047","0,576699129697788"
"820,299","0,579513607477485"
"820,552","0,581755755806218"
"820,805","0,58468892114545"
"821,058","0,587227572033205"
"821,311","0,589299666238041"
"821,563","0,581399833657206"
"821,816","0,583562796986421"
"822,069","0,601706143473041"
"822,321","0,602582312993135"
"822,574","0,604876575431961"
"822,826","0,605987467631303"
"823,079","0,58517330228589"
"823,331","0,578353188146569"
"823,584","0,591785297502555"
"823,836","0,593079999486632"
"824,089","0,590753717702531"
"824,341","0,588192331262415"
"824,593","0,595962656351504"
"824,846","0,59062495501169"
"825,098","0,57974226635634"
"825,35","0,580857522228012"
"825,602","0,585408621918527"
"825,855","0,591552791134178"
"826,107","0,602992067995724"
"826,359","0,606384796509958"
"826,611","0,599401490855048"
"826,863","0,592535420084394"
"827,115","0,576638565262324"
"827,367","0,573873621787429"
"827,619","0,575776782511807"
"827,871","0,571917741196414"
"828,123","0,568522518883878"
"828,375","0,56995227160785"
"828,627","0,574233637058605"
"828,879","0,566565166830415"
"829,13","0,57189559356565"
"829,382","0,590236733365707"
"829,634","0,599875552390377"
"829,886","0,598673050901586"
"830,137","0,605150312378507"
"830,389","0,599537751556117"
"830,64","0,58775384459026"
"830,892","0,58482638646195"
"831,144","0,592472379730763"
"831,395","0,580110249199106"
"831,647","0,583911234396671"
"831,898","0,590845604952003"
"832,15","0,583816553781084"
"832,401","0,582905625915884"
"832,652","0,586981884954804"
"832,904","0,597158537830326"
"833,155","0,596260721668213"
"833,406","0,588755118462028"
"833,657","0,576399898332172"
"833,909","0,569895147949601"
"834,16","0,578892931605413"
"834,411","0,59230861136049"
"834,662","0,588493487194037"
"834,913","0,58168252425779"
"835,164","0,579654582755619"
"835,415","0,583452729320978"
"835,666","0,593391262309037"
"835,917","0,596609967357519"
"836,168","0,585038124204114"
"836,419","0,58912737046651"
"836,67","0,597525449261106"
"836,921","0,594526716467622"
"837,172","0,5977253788654"
"837,423","0,60101783224222"
"837,673","0,589124624868906"
"837,924","0,590139567489076"
"838,175","0,601511290414861"
"838,425","0,607181421236381"
"838,676","0,613599812052875"
"838,927","0,604958266347999"
"839,177","0,576179447302861"
"839,428","0,558376026674697"
"839,678","0,563802457117343"
"839,929","0,582416169432532"
"840,179","0,594068425055578"
"840,43","0,596622427119121"
"840,68","0,587734434545998"
"840,93","0,583374998417782"
"841,181","0,604593318478311"
"841,431","0,606844791135677"
"841,681","0,595918069783954"
"841,932","0,591499277534139"
"842,182","0,589972765796364"
"842,432","0,5880735458997"
"842,682","0,590952036925547"
"842,932","0,595326462928463"
"843,182","0,589312554935809"
"843,432","0,561775969970389"
"843,682","0,548077866676183"
"843,932","0,559107035736382"
"844,182","0,570879300449574"
"844,432","0,564614846585496"
"844,682","0,568117484539994"
"844,932","0,57758761343753"
"845,182","0,578316543013172"
"845,432","0,585094459228319"
"845,682","0,581928380279908"
"845,931","0,583907937211505"
"846,181","0,584781043255899"
"846,431","0,593568125953253"
"846,68","0,593467453691406"
"846,93","0,593459036447737"
"847,18","0,588054862780091"
"847,429","0,579975730354851"
"847,679","0,589708222723057"
"847,928","0,602959971797584"
"848,178","0,583946872479022"
"848,427","0,570556993294168"
"848,676","0,576633585065804"
"848,926","0,581438124820813"
"849,175","0,582337692653951"
"849,425","0,583251040759028"
"849,674","0,592843433553923"
"849,923","0,597891319253947"
"850,172","0,585638298812619"
"850,421","0,569217562081601"
"850,671","0,551229002119194"
"850,92","0,551940082436234"
"851,169","0,569491036042987"
"851,418","0,572352483869471"
"851,667","0,569937226610067"
"851,916","0,575141446130301"
"852,165","0,57462424181466"
"852,414","0,561818806272525"
"852,663","0,55860364801047"
"852,912","0,566962953863433"
"853,161","0,568493755067237"
"853,409","0,576456133920538"
"853,658","0,595203304073975"
"853,907","0,596749893170035"
"854,156","0,589454054933558"
"854,404","0,584392124798663"
"854,653","0,586776118899764"
"854,902","0,587892826008377"
"855,15","0,583608200300116"
"855,399","0,60183395169003"
"855,647","0,619261083580147"
"855,896","0,602665654345051"
"856,144","0,581453760508975"
"856,393","0,563207237386603"
"856,641","0,544486244334583"
"856,89","0,540787188020845"
"857,138","0,547653324893525"
"857,386","0,576317447749729"
"857,635","0,595362057364124"
"857,883","0,585399615050566"
"858,131","0,575672679448131"
"858,379","0,595682695715783"
"858,628","0,594959630824501"
"858,876","0,589991573382154"
"859,124","0,591560470312155"
"859,372","0,601327285516773"
"859,62","0,583404028814421"
"859,868","0,551724814842858"
"860,116","0,544444913426004"
"860,364","0,568453838373946"
"860,612","0,575581738813297"
"860,86","0,571593423611577"
"861,108","0,56053099068325"
"861,355","0,557922180571981"
"861,603","0,568343931110538"
"861,851","0,585649241987704"
"862,099","0,588680631243815"
"862,346","0,586936213183173"
"862,594","0,591504011892661"
"862,842","0,588387918393194"
"863,089","0,593939160331632"
"863,337","0,598792643305304"
"863,584","0,589133994710795"
"863,832","0,589632490678015"
"864,079","0,593951107618461"
"864,327","0,581892887362003"
"864,574","0,56904799115163"
"864,822","0,56918804057992"
"865,069","0,567528840153978"
"865,316","0,566954771580556"
"865,564","0,579209632829828"
"865,811","0,586821411958388"
"866,058","0,584980568431651"
"866,305","0,590857875741307"
"866,553","0,579912470252691"
"866,8","0,558265185473917"
"867,047","0,561969498344856"
"867,294","0,56372506768215"
"867,541","0,569905264236785"
"867,788","0,576754771689133"
"868,035","0,578232054939609"
"868,282","0,582464303246324"
"868,529","0,586321574951287"
"868,776","0,57492199654464"
"869,023","0,561939936257321"
"869,269","0,565806272078988"
"869,516","0,577545983697028"
"869,763","0,582361089733723"
"870,01","0,579805214747311"
"870,256","0,573125868495991"
"870,503","0,564057897244845"
"870,75","0,572905048825182"
"870,996","0,574198388707869"
"871,243","0,565445932042284"
"871,489","0,581234450656751"
"871,736","0,584877773944523"
"871,982","0,574824272851247"
"872,229","0,555235115955166"
"872,475","0,572283844901138"
"872,722","0,59543876208471"
"872,968","0,610071286500525"
"873,214","0,609404273877017"
"873,461","0,6088620468431"
"873,707","0,602981851545843"
"873,953","0,581478292392962"
"874,199","0,552819829081979"
"874,445","0,550612118358692"
"874,692","0,555762400843821"
"874,938","0,563878909002692"
"875,184","0,569754536825254"
"875,43","0,573266780754586"
"875,676","0,570837222467852"
"875,922","0,584489121845394"
"876,168","0,589976696580985"
"876,414","0,586953202534545"
"876,659","0,584896930178009"
"876,905","0,571102148159942"
"877,151","0,575595117714938"
"877,397","0,555373504530637"
"877,643","0,541155688419336"
"877,888","0,536416860862476"
"878,134","0,532258149626313"
"878,38","0,535747561551756"
"878,625","0,551587214691864"
"878,871","0,577197765479279"
"879,117","0,583470348103247"
"879,362","0,58451443001666"
"879,608","0,574761302254361"
"879,853","0,570357800073707"
"880,098","0,58568448432697"
"880,344","0,581242631883508"
"880,589","0,56371222281762"
"880,835","0,555279109375597"
"881,08","0,549114941630514"
"881,325","0,551701569064267"
"881,57","0,559081948016335"
"881,816","0,564258470958071"
"882,061","0,56312735106556"
"882,306","0,576640731828967"
"882,551","0,584094537820598"
"882,796","0,595066301372739"
"883,041","0,600107629832612"
"883,286","0,600366665743075"
"883,531","0,602266530785113"
"883,776","0,601494840297522"
"884,021","0,598530768217157"
"884,266","0,586201544032614"
"884,511","0,572679679526802"
"884,756","0,559721634328732"
"885,001","0,547517864911"
"885,245","0,533516871453896"
"885,49","0,528762160096392"
"885,735","0,541215151404561"
"885,979","0,554608431852958"
"886,224","0,574076801655021"
"886,469","0,585389985686398"
"886,713","0,587984349032284"
"886,958","0,583943587647928"
"887,202","0,588368299632468"
"887,447","0,589943276693587"
"887,691","0,596862042009381"
"887,936","0,600601529242896"
"888,18","0,590236072067467"
"888,424","0,580689700799814"
"888,669","0,584683924538215"
"888,913","0,587442175171841"
"889,157","0,595627999531781"
"889,402","0,590299467880366"
"889,646","0,591346799572876"
"889,89","0,60500626635215"
"890,134","0,596299965466143"
"890,378","0,580171298986075"
"890,622","0,565715828480833"
"890,866","0,561725004890702"
"891,11","0,571786633855128"
"891,354","0,57507261439398"
"891,598","0,550226574917811"
"891,842","0,538939189758275"
"892,086","0,552093557254563"
"892,33","0,558934055396056"
"892,574","0,557775172377394"
"892,817","0,560905091522966"
"893,061","0,556595966537174"
"893,305","0,555136487057076"
"893,548","0,576286389507122"
"893,792","0,601661699228633"
"894,036","0,611350859260206"
"894,279","0,606817095688926"
"894,523","0,589279995024798"
"894,766","0,570039520829169"
"895,01","0,573254271599025"
"895,253","0,588203677711254"
"895,497","0,586854655822994"
"895,74","0,576895671091213"
"895,984","0,572171479524041"
"896,227","0,565325215571985"
"896,47","0,569554437589585"
"896,713","0,570027301651832"
"896,957","0,585248285235642"
"897,2","0,592319561395205"
"897,443","0,593473742288291"
"897,686","0,598294535416254"
"897,929","0,59192858480391"
"898,172","0,570042823568166"
"898,415","0,550241561634974"
"898,658","0,549921063804354"
"898,901","0,555561111097222"
"899,144","0,559492688188738"
"899,387","0,575599939620462"
"899,63","0,582700490834752"
"899,873","0,580972833281016"
"900,116","0,57680508130879"
"900,359","0,570543462617685"
"900,601","0,573343730541413"
"900,844","0,574871120458555"
"901,087","0,575858971090856"
"901,329","0,57395039148394"
"901,572","0,591055148327885"
"901,815","0,608874609687492"
"902,057","0,612020060270847"
"902,3","0,597180955048839"
"902,542","0,580726098914728"
"902,785","0,569646644711762"
"903,027","0,563917696400113"
"903,269","0,573802157198732"
"903,512","0,584388698731671"
"903,754","0,58140302486778"
"903,996","0,576934524062607"
"904,239","0,561325456446162"
"904,481","0,555489590687525"
"904,723","0,572697344445781"
"904,965","0,580702894011918"
"905,207","0,581765072281545"
"905,449","0,568178534311225"
"905,691","0,567014573060778"
"905,934","0,562901948305438"
"906,176","0,54494946682033"
"906,417","0,548805418590651"
"906,659","0,549518778956769"
"906,901","0,548282765662296"
